"(1.006893277168274, 4.492293357849121, 1.000000238418579)","(1.1429448127746582, 23.17848014831543, 1.0)"
"(1.006893277168274, 4.492293357849121, 1.000000238418579)","(1.1429448127746582, 23.17848014831543, 1.0)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.1429448127746582, 23.17848014831543, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.3728208541870117, 23.10626792907715, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(1.9446704387664795, 22.92662239074707, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(2.5124621391296387, 22.74824333190918, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(3.075930595397949, 22.57137107849121, 0.9975209832191467)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(3.635127544403076, 22.395870208740234, 0.9976851344108582)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(4.19032096862793, 22.22161865234375, 0.9977027773857117)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(4.741461277008057, 22.048627853393555, 0.9977046847343445)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(5.288611888885498, 21.87689208984375, 0.9974126815795898)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(5.831492900848389, 21.706485748291016, 0.997673511505127)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(6.3704023361206055, 21.537317276000977, 0.9977015256881714)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(6.9052629470825195, 21.369409561157227, 0.9977045655250549)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(7.435647964477539, 21.2031192779541, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(7.961974143981934, 21.038089752197266, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(8.484240531921387, 20.874324798583984, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(9.002449035644531, 20.711822509765625, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(9.516597747802734, 20.550582885742188, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(10.023846626281738, 20.3912353515625, 1.002256155014038)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(10.521748542785645, 20.234107971191406, 1.0128165483474731)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(11.019651412963867, 20.076980590820312, 1.012476921081543)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(11.51755428314209, 19.919851303100586, 1.0012372732162476)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(12.008533477783203, 19.7648983001709, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(12.494141578674316, 19.611629486083984, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(12.97577953338623, 19.459592819213867, 0.9973575472831726)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(13.452945709228516, 19.30893898010254, 0.9976676106452942)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(13.926158905029297, 19.159526824951172, 0.9977009296417236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(14.395328521728516, 19.011384963989258, 0.9977045059204102)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(14.860442161560059, 18.86451530456543, 0.9977048635482788)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(15.321501731872559, 18.71891975402832, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(15.778504371643066, 18.574687957763672, 0.9975374937057495)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(16.231325149536133, 18.43177604675293, 0.9976869225502014)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(16.680139541625977, 18.29012107849121, 0.997702956199646)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(17.124902725219727, 18.149736404418945, 0.9977046847343445)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(17.565610885620117, 18.010623931884766, 0.9977048635482788)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(18.002262115478516, 17.872779846191406, 0.9977049231529236)"
"(1.0068931579589844, 4.492293357849121, 0.9977049231529236)","(18.426679611206055, 17.73816680908203, 1.0121287107467651)"
"(1.5005637407302856, 4.833163738250732, 0.9977045059204102)","(18.848833084106445, 17.6041259765625, 1.0200591087341309)"
"(2.347249746322632, 5.4102277755737305, 1.0316394567489624)","(19.27098846435547, 17.47008514404297, 1.0170894861221313)"
